(Filename, Human, Credibility_Score)
D31033.NYT19981012.0400, F, 0.5555555555555557
D31033.NYT19981012.0400, D, 0.5
D31033.NYT19981012.0400, H, 0.5
D30015.APW19981005.0223, E, 0.19166666666666668
D30015.APW19981005.0223, B, 0.3555555555555556
D30015.APW19981005.0223, H, 0.6055555555555556
D30015.APW19981005.0223, A, 0.6083333333333334
D30049.APW19981203.0321, E, 0.6444444444444445
D30049.APW19981203.0321, G, 0.5333333333333333
D30049.APW19981203.0321, B, 0.6555555555555556
D30049.APW19981203.0321, D, 0.5
D30024.NYT19981105.0509, C, 0.6666666666666666
D30024.NYT19981105.0509, G, 0.0
D30024.NYT19981105.0509, D, 0.6666666666666666
D30024.NYT19981105.0509, A, 0.6666666666666666
D30026.NYT19981123.0478, C, 0.7351190476190476
D30026.NYT19981123.0478, D, 0.5863095238095237
D30026.NYT19981123.0478, H, 0.5297619047619048
D30026.NYT19981123.0478, A, 0.7797619047619048
D30055.APW19981009.0525, E, 0.08641975308641975
D30055.APW19981009.0525, B, 0.5308641975308642
D30055.APW19981009.0525, F, 0.45679012345679015
D30055.APW19981009.0525, H, 0.6790123456790124
D30040.APW19981124.0254, E, 0.6
D30040.APW19981124.0254, G, 0.4444444444444445
D30040.APW19981124.0254, H, 0.3925925925925926
D30040.APW19981124.0254, A, 0.6962962962962963
D31033.NYT19981018.0091, E, 0.4728395061728395
D31033.NYT19981018.0091, F, 0.5111111111111111
D31033.NYT19981018.0091, D, 0.7555555555555555
D31033.NYT19981018.0091, H, 0.7395061728395061
D30017.APW19981010.0187, G, 0.6419753086419753
D30017.APW19981010.0187, B, 0.308641975308642
D30017.APW19981010.0187, F, 0.7160493827160495
D30017.APW19981010.0187, A, 0.5555555555555555
D31043.APW19981007.0567, G, 0.6419753086419753
D31043.APW19981007.0567, F, 0.7530864197530863
D31043.APW19981007.0567, D, 0.43209876543209874
D31043.APW19981007.0567, H, 0.49382716049382713
D31038.NYT19981025.0187, E, 0.6938775510204082
D31038.NYT19981025.0187, G, 0.3945578231292517
D31038.NYT19981025.0187, D, 0.5442176870748299
D31038.NYT19981025.0187, H, 0.6938775510204082
D30028.APW19981005.1033, C, 0.551440329218107
D30028.APW19981005.1033, G, 0.6440329218106996
D30028.APW19981005.1033, F, 0.7777777777777778
D30028.APW19981005.1033, A, 0.4259259259259259
D30026.NYT19981124.0340, C, 0.5537037037037037
D30026.NYT19981124.0340, D, 0.5537037037037037
D30026.NYT19981124.0340, H, 0.36944444444444446
D30026.NYT19981124.0340, A, 0.3435185185185185
D30059.APW19981122.0610, G, 0.13888888888888887
D30059.APW19981122.0610, B, 0.3333333333333333
D30059.APW19981122.0610, F, 0.07407407407407406
D30059.APW19981122.0610, H, 0.39814814814814814
D30024.NYT19981104.0516, C, 0.4567901234567901
D30024.NYT19981104.0516, G, 0.08641975308641975
D30024.NYT19981104.0516, D, 0.4444444444444445
D30024.NYT19981104.0516, A, 0.5925925925925926
D30017.APW19981221.0189, G, 0.5185185185185185
D30017.APW19981221.0189, B, 0.7444444444444445
D30017.APW19981221.0189, F, 0.7999999999999999
D30017.APW19981221.0189, A, 0.7962962962962963
D30040.APW19981119.1227, E, 0.46527777777777785
D30040.APW19981119.1227, G, 0.5555555555555556
D30040.APW19981119.1227, H, 0.7430555555555557
D30040.APW19981119.1227, A, 0.7222222222222223
D30007.APW19981002.0522, E, 0.6933333333333334
D30007.APW19981002.0522, B, 0.2133333333333333
D30007.APW19981002.0522, D, 0.5838095238095239
D30007.APW19981002.0522, A, 0.6504761904761905
D30011.APW19981006.0251, E, 0.8333333333333334
D30011.APW19981006.0251, B, 0.6666666666666666
D30011.APW19981006.0251, F, 0.75
D30011.APW19981006.0251, A, 0.75
D30056.APW19981209.1423, E, 0.5952380952380952
D30056.APW19981209.1423, G, 0.6904761904761904
D30056.APW19981209.1423, B, 0.4761904761904761
D30056.APW19981209.1423, H, 0.8571428571428571
D30011.APW19981005.0484, E, 0.6
D30011.APW19981005.0484, B, 0.5809523809523809
D30011.APW19981005.0484, F, 0.29523809523809524
D30011.APW19981005.0484, A, 0.6380952380952382
D30044.APW19981117.0530, C, 0.35802469135802467
D30044.APW19981117.0530, G, 0.35802469135802467
D30044.APW19981117.0530, B, 0.5555555555555555
D30044.APW19981117.0530, D, 0.7037037037037036
D30059.APW19981121.0482, G, 0.24485596707818932
D30059.APW19981121.0482, B, 0.3930041152263375
D30059.APW19981121.0482, F, 0.48148148148148157
D30059.APW19981121.0482, H, 0.5925925925925927
D31013.NYT19981104.0623, C, 0.6190476190476191
D31013.NYT19981104.0623, G, 0.34920634920634913
D31013.NYT19981104.0623, D, 0.671957671957672
D31013.NYT19981104.0623, H, 0.4444444444444444
D31022.APW19981031.0551, E, 0.7037037037037037
D31022.APW19981031.0551, C, 0.6574074074074074
D31022.APW19981031.0551, G, 0.484567901234568
D31022.APW19981031.0551, F, 0.45679012345679015
D30011.APW19981004.0281, E, 0.3333333333333333
D30011.APW19981004.0281, B, 0.25925925925925924
D30011.APW19981004.0281, F, 0.5925925925925926
D30011.APW19981004.0281, A, 0.0
D30006.APW19981018.0888, C, 0.7222222222222223
D30006.APW19981018.0888, B, 0.3844444444444446
D30006.APW19981018.0888, H, 0.3066666666666667
D30006.APW19981018.0888, A, 0.5111111111111111
D30040.APW19981205.0220, E, 0.6904761904761904
D30040.APW19981205.0220, G, 0.3650793650793651
D30040.APW19981205.0220, H, 0.6507936507936508
D30040.APW19981205.0220, A, 0.5
D30006.NYT19981006.0396, C, 0.42234848484848486
D30006.NYT19981006.0396, B, 0.6818181818181818
D30006.NYT19981006.0396, H, 0.5227272727272726
D30006.NYT19981006.0396, A, 0.7935606060606061
D30044.APW19981116.0221, C, 0.8645833333333334
D30044.APW19981116.0221, G, 0.8796296296296297
D30044.APW19981116.0221, B, 0.8645833333333334
D30044.APW19981116.0221, D, 0.8796296296296297
D30051.APW19981116.0231, B, 0.701388888888889
D30051.APW19981116.0231, F, 0.6527777777777778
D30051.APW19981116.0231, D, 0.7060185185185185
D30051.APW19981116.0231, H, 0.2824074074074074
D30059.APW19981120.1237, G, 0.5714285714285714
D30059.APW19981120.1237, B, 0.2698412698412698
D30059.APW19981120.1237, F, 0.4583333333333333
D30059.APW19981120.1237, H, 0.37896825396825395
D30036.APW19981012.0267, F, 0.576388888888889
D30036.APW19981012.0267, D, 0.6805555555555557
D30036.APW19981012.0267, H, 0.43750000000000006
D30036.APW19981012.0267, A, 0.625
D31050.APW19981220.0578, E, 0.8518518518518517
D31050.APW19981220.0578, G, 0.6805555555555555
D31050.APW19981220.0578, F, 0.6296296296296297
D31050.APW19981220.0578, H, 0.45833333333333326
D31001.NYT19981029.0366, E, 0.48148148148148145
D31001.NYT19981029.0366, C, 0.5
D31001.NYT19981029.0366, G, 0.0
D31001.NYT19981029.0366, D, 0.3148148148148148
D30002.APW19981031.0720, E, 0.757037037037037
D30002.APW19981031.0720, C, 0.7733333333333334
D30002.APW19981031.0720, B, 0.88
D30002.APW19981031.0720, A, 0.8903703703703704
D30022.APW19981015.0177, C, 0.2727272727272727
D30022.APW19981015.0177, F, 0.5075757575757577
D30022.APW19981015.0177, D, 0.7651515151515151
D30022.APW19981015.0177, A, 0.5
D31043.APW19981129.0871, G, 0.6
D31043.APW19981129.0871, F, 0.8916666666666666
D31043.APW19981129.0871, D, 0.65
D31043.APW19981129.0871, H, 0.725
D30034.APW19981211.0990, G, 0.48939393939393944
D30034.APW19981211.0990, F, 0.6553030303030304
D30034.APW19981211.0990, D, 0.7212121212121213
D30034.APW19981211.0990, A, 0.7628787878787878
D30024.NYT19981104.0545, C, 0.38271604938271603
D30024.NYT19981104.0545, G, 0.37566137566137564
D30024.NYT19981104.0545, D, 0.746031746031746
D30024.NYT19981104.0545, A, 0.5308641975308642
D31009.APW19981219.0504, C, 0.5444444444444444
D31009.APW19981219.0504, G, 0.5666666666666668
D31009.APW19981219.0504, B, 0.5950617283950618
D31009.APW19981219.0504, F, 0.6617283950617284
D30049.APW19981121.0344, E, 0.4083333333333334
D30049.APW19981121.0344, G, 0.46875
D30049.APW19981121.0344, B, 0.31875
D30049.APW19981121.0344, D, 0.7083333333333334
D30006.NYT19981008.0461, C, 0.7962962962962963
D30006.NYT19981008.0461, B, 0.7962962962962963
D30006.NYT19981008.0461, H, 0.5208333333333334
D30006.NYT19981008.0461, A, 0.8541666666666666
D31022.APW19981031.0314, E, 0.6507936507936508
D31022.APW19981031.0314, C, 0.09523809523809523
D31022.APW19981031.0314, G, 0.4259259259259259
D31022.APW19981031.0314, F, 0.5370370370370371
D30020.APW19981126.0450, E, 0.7185185185185184
D30020.APW19981126.0450, C, 0.6249999999999999
D30020.APW19981126.0450, D, 0.5185185185185185
D30020.APW19981126.0450, A, 0.8249999999999998
D31043.APW19981006.0802, G, 0.8666666666666667
D31043.APW19981006.0802, F, 0.8032921810699589
D31043.APW19981006.0802, D, 0.7481481481481481
D31043.APW19981006.0802, H, 0.5662551440329219
D30033.APW19981127.0244, E, 0.37542087542087543
D30033.APW19981127.0244, G, 0.4128787878787879
D30033.APW19981127.0244, D, 0.6632996632996634
D30033.APW19981127.0244, A, 0.6704545454545454
D30038.APW19981212.0562, E, 0.845959595959596
D30038.APW19981212.0562, F, 0.35353535353535354
D30038.APW19981212.0562, H, 0.6136363636363636
D30038.APW19981212.0562, A, 0.4696969696969697
D30017.APW19981119.0262, G, 0.46296296296296297
D30017.APW19981119.0262, B, 0.7962962962962963
D30017.APW19981119.0262, F, 0.75
D30017.APW19981119.0262, A, 0.6388888888888888
D30006.NYT19981018.0175, C, 0.45714285714285713
D30006.NYT19981018.0175, B, 0.6095238095238096
D30006.NYT19981018.0175, H, 0.6095238095238095
D30006.NYT19981018.0175, A, 0.7047619047619048
D31001.APW19981031.0742, E, 0.9259259259259259
D31001.APW19981031.0742, C, 0.6444444444444444
D31001.APW19981031.0742, G, 0.6823045267489712
D31001.APW19981031.0742, D, 0.6823045267489712
D31043.APW19981013.0301, G, 0.7222222222222223
D31043.APW19981013.0301, F, 0.6904761904761904
D31043.APW19981013.0301, D, 0.4523809523809524
D31043.APW19981013.0301, H, 0.5793650793650794
D30050.NYT19981008.0387, E, 0.888888888888889
D30050.NYT19981008.0387, B, 0.6481481481481481
D30050.NYT19981008.0387, D, 0.5925925925925927
D30050.NYT19981008.0387, H, 0.7222222222222223
D30005.APW19981119.0552, C, 0.5583333333333333
D30005.APW19981119.0552, G, 0.20833333333333334
D30005.APW19981119.0552, B, 0.40952380952380957
D30005.APW19981119.0552, A, 0.5261904761904762
D30029.APW19981227.0853, C, 0.7166666666666667
D30029.APW19981227.0853, F, 0.13888888888888887
D30029.APW19981227.0853, H, 0.674074074074074
D30029.APW19981227.0853, A, 0.674074074074074
D30051.APW19981108.0803, B, 0.7777777777777778
D30051.APW19981108.0803, F, 0.5234567901234568
D30051.APW19981108.0803, D, 0.6888888888888888
D30051.APW19981108.0803, H, 0.43456790123456795
D30015.APW19981005.1072, E, 0.18939393939393942
D30015.APW19981005.1072, B, 0.3409090909090909
D30015.APW19981005.1072, H, 0.3333333333333333
D30015.APW19981005.1072, A, 0.48484848484848486
D30044.APW19981115.0618, C, 0.8020833333333334
D30044.APW19981115.0618, G, 0.5703125000000001
D30044.APW19981115.0618, B, 0.7708333333333334
D30044.APW19981115.0618, D, 0.6640625
D30042.APW19981202.1230, C, 0.5530303030303031
D30042.APW19981202.1230, B, 0.7752525252525252
D30042.APW19981202.1230, F, 0.6060606060606061
D30042.APW19981202.1230, D, 0.7676767676767677
D30053.APW19981216.0275, E, 0.8133333333333334
D30053.APW19981216.0275, G, 0.44599999999999995
D30053.APW19981216.0275, B, 0.7999999999999999
D30053.APW19981216.0275, F, 0.7526666666666667
D30038.APW19981213.0424, E, 0.5416666666666666
D30038.APW19981213.0424, F, 0.35833333333333334
D30038.APW19981213.0424, H, 0.6833333333333335
D30038.APW19981213.0424, A, 0.5333333333333333
D30020.APW19981206.0199, E, 0.7708333333333334
D30020.APW19981206.0199, C, 0.7708333333333334
D30020.APW19981206.0199, D, 0.7734375
D30020.APW19981206.0199, A, 0.5234374999999999
D30044.APW19981115.0626, C, 0.7291666666666666
D30044.APW19981115.0626, G, 0.6458333333333331
D30044.APW19981115.0626, B, 0.8690476190476191
D30044.APW19981115.0626, D, 0.7857142857142856
D30007.APW19981011.0515, E, 0.5648148148148148
D30007.APW19981011.0515, B, 0.7129629629629629
D30007.APW19981011.0515, D, 0.24074074074074073
D30007.APW19981011.0515, A, 0.5185185185185185
D31031.NYT19981013.0341, C, 0.48148148148148145
D31031.NYT19981013.0341, G, 0.7222222222222222
D31031.NYT19981013.0341, F, 0.3744855967078189
D31031.NYT19981013.0341, H, 0.39300411522633744
D30010.APW19981107.0744, B, 0.6444444444444444
D30010.APW19981107.0744, D, 0.7022222222222222
D30010.APW19981107.0744, H, 0.21333333333333335
D30010.APW19981107.0744, A, 0.6888888888888888
D30011.NYT19981003.0120, E, 0.5326278659611993
D30011.NYT19981003.0120, B, 0.46913580246913583
D30011.NYT19981003.0120, F, 0.5555555555555555
D30011.NYT19981003.0120, A, 0.17460317460317462
D30011.APW19981003.0144, E, 0.6833333333333332
D30011.APW19981003.0144, B, 0.7833333333333333
D30011.APW19981003.0144, F, 0.725
D30011.APW19981003.0144, A, 0.525
D30026.NYT19981122.0131, C, 0.6875
D30026.NYT19981122.0131, D, 0.625
D30026.NYT19981122.0131, H, 0.8333333333333334
D30026.NYT19981122.0131, A, 0.6875
D30045.NYT19981127.0203, E, 0.6084656084656085
D30045.NYT19981127.0203, C, 0.3322751322751323
D30045.NYT19981127.0203, B, 0.6
D30045.NYT19981127.0203, F, 0.5142857142857143
D30011.APW19981002.0550, E, 0.3333333333333333
D30011.APW19981002.0550, B, 0.5
D30011.APW19981002.0550, F, 0.4166666666666667
D30011.APW19981002.0550, A, 0.25
D31022.APW19981030.1046, E, 0.8911111111111111
D31022.APW19981030.1046, C, 0.9111111111111111
D31022.APW19981030.1046, G, 0.7466666666666667
D31022.APW19981030.1046, F, 0.8333333333333334
D30029.APW19981227.0803, C, 0.8666666666666668
D30029.APW19981227.0803, F, 0.6777777777777777
D30029.APW19981227.0803, H, 0.6777777777777777
D30029.APW19981227.0803, A, 0.8888888888888888
D30047.NYT19981113.0404, C, 0.875
D30047.NYT19981113.0404, B, 0.7833333333333333
D30047.NYT19981113.0404, F, 0.7083333333333334
D30047.NYT19981113.0404, H, 0.7833333333333333
D31008.NYT19981016.0233, E, 0.5
D31008.NYT19981016.0233, C, 0.29629629629629634
D31008.NYT19981016.0233, D, 0.6481481481481481
D31008.NYT19981016.0233, H, 0.48148148148148145
D30029.APW19981228.0467, C, 0.7708333333333334
D30029.APW19981228.0467, F, 0.7303240740740741
D30029.APW19981228.0467, H, 0.7199074074074074
D30029.APW19981228.0467, A, 0.40625
D31009.APW19981228.0740, C, 0.47222222222222227
D31009.APW19981228.0740, G, 0.3888888888888889
D31009.APW19981228.0740, B, 0.7407407407407408
D31009.APW19981228.0740, F, 0.5833333333333334
D30028.APW19981004.0550, C, 0.4285714285714286
D30028.APW19981004.0550, G, 0.5
D30028.APW19981004.0550, F, 0.0
D30028.APW19981004.0550, A, 0.5952380952380952
D30049.NYT19981028.0441, E, 0.6111111111111112
D30049.NYT19981028.0441, G, 0.7333333333333334
D30049.NYT19981028.0441, B, 0.4000000000000001
D30049.NYT19981028.0441, D, 0.7777777777777778
D30042.APW19981206.0371, C, 0.3216145833333333
D30042.APW19981206.0371, B, 0.7083333333333334
D30042.APW19981206.0371, F, 0.58203125
D30042.APW19981206.0371, D, 0.6979166666666666
D30031.APW19981207.0578, E, 0.5370370370370371
D30031.APW19981207.0578, F, 0.1111111111111111
D30031.APW19981207.0578, D, 0.2962962962962963
D30031.APW19981207.0578, A, 0.5370370370370371
D31001.APW19981026.0485, E, 0.5978835978835979
D31001.APW19981026.0485, C, 0.6258503401360543
D31001.APW19981026.0485, G, 0.1693121693121693
D31001.APW19981026.0485, D, 0.48299319727891143
D30051.APW19981121.0514, B, 0.5185185185185185
D30051.APW19981121.0514, F, 0.37777777777777777
D30051.APW19981121.0514, D, 0.6055555555555556
D30051.APW19981121.0514, H, 0.28703703703703703
D30046.NYT19981219.0104, E, 0.5416666666666666
D30046.NYT19981219.0104, C, 0.7916666666666666
D30046.NYT19981219.0104, B, 0.4345238095238095
D30046.NYT19981219.0104, H, 0.6011904761904762
D30001.APW19981118.0276, C, 0.8047619047619047
D30001.APW19981118.0276, B, 0.6523809523809523
D30001.APW19981118.0276, D, 0.7523809523809524
D30001.APW19981118.0276, A, 0.40952380952380946
D30020.APW19981002.0557, E, 0.8697916666666666
D30020.APW19981002.0557, C, 0.8072916666666666
D30020.APW19981002.0557, D, 0.9166666666666666
D30020.APW19981002.0557, A, 0.7708333333333334
D31032.APW19981007.0563, E, 0.6727272727272728
D31032.APW19981007.0563, G, 0.6565656565656567
D31032.APW19981007.0563, F, 0.7717171717171718
D31032.APW19981007.0563, D, 0.8565656565656566
D30055.APW19981009.0494, E, 0.6378600823045267
D30055.APW19981009.0494, B, 0.6378600823045267
D30055.APW19981009.0494, F, 0.6296296296296297
D30055.APW19981009.0494, H, 0.8518518518518517
D30008.APW19981109.0264, G, 0.819128787878788
D30008.APW19981109.0264, B, 0.6060606060606061
D30008.APW19981109.0264, D, 0.5539772727272728
D30008.APW19981109.0264, A, 0.35795454545454547
D30038.APW19981212.0354, E, 0.5878787878787879
D30038.APW19981212.0354, F, 0.4484848484848485
D30038.APW19981212.0354, H, 0.5818181818181818
D30038.APW19981212.0354, A, 0.3454545454545455
D30048.APW19981020.1106, C, 0.6805555555555555
D30048.APW19981020.1106, G, 0.37499999999999994
D30048.APW19981020.1106, B, 0.6805555555555555
D30048.APW19981020.1106, H, 0.5694444444444443
D30010.NYT19981107.0251, B, 0.7481481481481481
D30010.NYT19981107.0251, D, 0.7333333333333334
D30010.NYT19981107.0251, H, 0.7481481481481481
D30010.NYT19981107.0251, A, 0.30370370370370375
D30028.APW19981001.0539, C, 0.7799999999999999
D30028.APW19981001.0539, G, 0.7133333333333334
D30028.APW19981001.0539, F, 0.842962962962963
D30028.APW19981001.0539, A, 0.8829629629629631
D30005.APW19981120.0887, C, 0.8873106060606061
D30005.APW19981120.0887, G, 0.725378787878788
D30005.APW19981120.0887, B, 0.7840909090909092
D30005.APW19981120.0887, A, 0.7755681818181818
D30022.APW19981005.0231, C, 0.7777777777777778
D30022.APW19981005.0231, F, 0.9037037037037038
D30022.APW19981005.0231, D, 0.7111111111111109
D30022.APW19981005.0231, A, 0.8962962962962964
D30059.APW19981124.0233, G, 0.5416666666666666
D30059.APW19981124.0233, B, 0.7440476190476191
D30059.APW19981124.0233, F, 0.3968253968253968
D30059.APW19981124.0233, H, 0.22222222222222218
D30020.APW19981102.0220, E, 0.8069264069264067
D30020.APW19981102.0220, C, 0.8051948051948049
D30020.APW19981102.0220, D, 0.8242424242424242
D30020.APW19981102.0220, A, 0.8311688311688311
D30056.APW19981212.0597, E, 0.7583333333333333
D30056.APW19981212.0597, G, 0.6124999999999999
D30056.APW19981212.0597, B, 0.7833333333333332
D30056.APW19981212.0597, H, 0.4875
D30050.NYT19981010.0151, E, 0.7222222222222222
D30050.NYT19981010.0151, B, 0.3220164609053498
D30050.NYT19981010.0151, D, 0.4886831275720165
D30050.NYT19981010.0151, H, 0.6111111111111112
D30024.NYT19981007.0464, C, 0.5555555555555555
D30024.NYT19981007.0464, G, 0.18518518518518515
D30024.NYT19981007.0464, D, 0.6790123456790124
D30024.NYT19981007.0464, A, 0.7283950617283951
D30007.APW19981006.0556, E, 0.5037037037037037
D30007.APW19981006.0556, B, 0.5666666666666667
D30007.APW19981006.0556, D, 0.7074074074074073
D30007.APW19981006.0556, A, 0.8962962962962963
D30044.APW19981117.0528, C, 0.7222222222222222
D30044.APW19981117.0528, G, 0.5061728395061728
D30044.APW19981117.0528, B, 0.7777777777777777
D30044.APW19981117.0528, D, 0.7222222222222223
D30045.NYT19981125.0417, E, 0.5488215488215489
D30045.NYT19981125.0417, C, 0.4767676767676768
D30045.NYT19981125.0417, B, 0.6255892255892256
D30045.NYT19981125.0417, F, 0.33265993265993266
D30027.APW19981002.0778, E, 0.3333333333333333
D30027.APW19981002.0778, C, 0.3333333333333333
D30027.APW19981002.0778, G, 0.31666666666666665
D30027.APW19981002.0778, A, 0.48333333333333334
D30029.APW19981226.0185, C, 0.3724867724867725
D30029.APW19981226.0185, F, 0.744973544973545
D30029.APW19981226.0185, H, 0.6973544973544974
D30029.APW19981226.0185, A, 0.815873015873016
D31026.NYT19981010.0022, E, 0.7066666666666667
D31026.NYT19981010.0022, C, 0.52
D31026.NYT19981010.0022, F, 0.54
D31026.NYT19981010.0022, H, 0.38000000000000006
D30049.NYT19981122.0111, E, 0.4177777777777778
D30049.NYT19981122.0111, G, 0.6000000000000001
D30049.NYT19981122.0111, B, 0.22888888888888892
D30049.NYT19981122.0111, D, 0.6333333333333334
D31031.NYT19981016.0245, C, 0.5238095238095238
D31031.NYT19981016.0245, G, 0.7916666666666666
D31031.NYT19981016.0245, F, 0.625
D31031.NYT19981016.0245, H, 0.6904761904761904
D30005.NYT19981003.0093, C, 0.7000000000000001
D30005.NYT19981003.0093, G, 0.7000000000000001
D30005.NYT19981003.0093, B, 0.8580246913580248
D30005.NYT19981003.0093, A, 0.6358024691358024
D30036.APW19981009.0788, F, 0.5925925925925927
D30036.APW19981009.0788, D, 0.5679012345679012
D30036.APW19981009.0788, H, 0.5308641975308642
D30036.APW19981009.0788, A, 0.7777777777777778
D31050.APW19981221.0757, E, 0.8285714285714286
D31050.APW19981221.0757, G, 0.6857142857142856
D31050.APW19981221.0757, F, 0.9047619047619048
D31050.APW19981221.0757, H, 0.6857142857142856
D30026.NYT19981124.0365, C, 0.6458333333333334
D30026.NYT19981124.0365, D, 0.6145833333333333
D30026.NYT19981124.0365, H, 0.6622023809523809
D30026.NYT19981124.0365, A, 0.7351190476190476
D30051.APW19981111.0631, B, 0.7976190476190476
D30051.APW19981111.0631, F, 0.7142857142857143
D30051.APW19981111.0631, D, 0.8253968253968255
D30051.APW19981111.0631, H, 0.8134920634920636
D30029.APW19981227.0840, C, 0.292929292929293
D30029.APW19981227.0840, F, 0.20012626262626265
D30029.APW19981227.0840, H, 0.4172979797979797
D30029.APW19981227.0840, A, 0.5037878787878788
D31031.NYT19981001.0442, C, 0.3333333333333333
D31031.NYT19981001.0442, G, 0.3194444444444445
D31031.NYT19981001.0442, F, 0.8055555555555557
D31031.NYT19981001.0442, H, 0.34722222222222227
D30059.NYT19981122.0110, G, 0.37878787878787873
D30059.NYT19981122.0110, B, 0.4696969696969697
D30059.NYT19981122.0110, F, 0.2693602693602693
D30059.NYT19981122.0110, H, 0.6026936026936027
D31001.APW19981008.0841, E, 0.71875
D31001.APW19981008.0841, C, 0.6785714285714285
D31001.APW19981008.0841, G, 0.71875
D31001.APW19981008.0841, D, 0.5119047619047619
D30031.NYT19981203.0460, E, 0.8333333333333334
D30031.NYT19981203.0460, F, 0.8458333333333333
D30031.NYT19981203.0460, D, 0.6791666666666667
D30031.NYT19981203.0460, A, 0.7083333333333334
D30046.NYT19981218.0380, E, 0.0
D30046.NYT19981218.0380, C, 0.5555555555555555
D30046.NYT19981218.0380, B, 0.3333333333333333
D30046.NYT19981218.0380, H, 0.2222222222222222
D30045.NYT19981127.0264, E, 0.7583333333333333
D30045.NYT19981127.0264, C, 0.5777777777777778
D30045.NYT19981127.0264, B, 0.7111111111111111
D30045.NYT19981127.0264, F, 0.625
D31013.NYT19981106.0565, C, 0.4444444444444444
D31013.NYT19981106.0565, G, 0.4444444444444444
D31013.NYT19981106.0565, D, 0.7777777777777777
D31013.NYT19981106.0565, H, 0.3333333333333333
D31013.NYT19981104.0619, C, 0.65
D31013.NYT19981104.0619, G, 0.725
D31013.NYT19981104.0619, D, 0.4083333333333334
D31013.NYT19981104.0619, H, 0.45
D30034.APW19981126.0443, G, 0.6203703703703703
D30034.APW19981126.0443, F, 0.5462962962962963
D30034.APW19981126.0443, D, 0.7037037037037037
D30034.APW19981126.0443, A, 0.8333333333333334
D31001.NYT19981028.0331, E, 0.6790123456790124
D31001.NYT19981028.0331, C, 0.7222222222222222
D31001.NYT19981028.0331, G, 0.41358024691358025
D31001.NYT19981028.0331, D, 0.5185185185185185
D31031.NYT19981016.0293, C, 0.8888888888888888
D31031.NYT19981016.0293, G, 0.75
D31031.NYT19981016.0293, F, 0.9166666666666666
D31031.NYT19981016.0293, H, 0.7222222222222222
D30031.APW19981207.0418, E, 0.3333333333333333
D30031.APW19981207.0418, F, 0.34722222222222227
D30031.APW19981207.0418, D, 0.5555555555555556
D30031.APW19981207.0418, A, 0.7916666666666666
D30051.NYT19981202.0391, B, 0.7303703703703704
D30051.NYT19981202.0391, F, 0.5970370370370371
D30051.NYT19981202.0391, D, 0.8333333333333334
D30051.NYT19981202.0391, H, 0.6200000000000001
D30017.APW19981022.0488, G, 0.6481481481481481
D30017.APW19981022.0488, B, 0.8194444444444445
D30017.APW19981022.0488, F, 0.5185185185185185
D30017.APW19981022.0488, A, 0.46759259259259256
D30056.APW19981209.1425, E, 0.4583333333333333
D30056.APW19981209.1425, G, 0.7416666666666667
D30056.APW19981209.1425, B, 0.5
D30056.APW19981209.1425, H, 0.11666666666666665
D30059.NYT19981122.0194, G, 0.6904761904761904
D30059.NYT19981122.0194, B, 0.38095238095238093
D30059.NYT19981122.0194, F, 0.3333333333333333
D30059.NYT19981122.0194, H, 0.6904761904761904
D30053.APW19981206.0557, E, 0.7242798353909464
D30053.APW19981206.0557, G, 0.4279835390946502
D30053.APW19981206.0557, B, 0.7777777777777777
D30053.APW19981206.0557, F, 0.7777777777777777
D30056.APW19981212.0189, E, 0.8333333333333334
D30056.APW19981212.0189, G, 1.0
D30056.APW19981212.0189, B, 0.75
D30056.APW19981212.0189, H, 0.75
D30048.NYT19981024.0050, C, 0.7373737373737373
D30048.NYT19981024.0050, G, 0.5353535353535354
D30048.NYT19981024.0050, B, 0.5364758698092031
D30048.NYT19981024.0050, H, 0.7182940516273849
D31038.APW19981104.0772, E, 0.5509259259259259
D31038.APW19981104.0772, G, 0.35185185185185186
D31038.APW19981104.0772, D, 0.7268518518518517
D31038.APW19981104.0772, H, 0.6574074074074074
D30056.APW19981210.0940, E, 0.6087962962962963
D30056.APW19981210.0940, G, 0.5717592592592592
D30056.APW19981210.0940, B, 0.6481481481481481
D30056.APW19981210.0940, H, 0.537037037037037
D31013.NYT19981114.0057, C, 0.46875
D31013.NYT19981114.0057, G, 0.6145833333333334
D31013.NYT19981114.0057, D, 0.2604166666666667
D31013.NYT19981114.0057, H, 0.59375
D30003.NYT19981026.0292, C, 0.44797178130511467
D30003.NYT19981026.0292, B, 0.6578483245149912
D30003.NYT19981026.0292, F, 0.6419753086419754
D30003.NYT19981026.0292, A, 0.38271604938271614
D30033.APW19981228.0189, E, 0.27037037037037037
D30033.APW19981228.0189, G, 0.5111111111111111
D30033.APW19981228.0189, D, 0.6703703703703704
D30033.APW19981228.0189, A, 0.6222222222222222
D30008.APW19981023.0281, G, 0.5125000000000001
D30008.APW19981023.0281, B, 0.6541666666666667
D30008.APW19981023.0281, D, 0.625
D30008.APW19981023.0281, A, 0.9166666666666666
D31033.NYT19981009.0282, E, 0.6666666666666666
D31033.NYT19981009.0282, F, 0.8888888888888888
D31033.NYT19981009.0282, D, 0.6666666666666666
D31033.NYT19981009.0282, H, 0.8888888888888888
D30031.APW19981207.0577, E, 0.5476190476190476
D30031.APW19981207.0577, F, 0.32142857142857145
D30031.APW19981207.0577, D, 0.6785714285714287
D30031.APW19981207.0577, A, 0.4761904761904762
